wine:2.962226e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.872532e+06;2.962226e+06;2.872532e+06;,K=3
wine:1.864777e+06;1.865800e+06;1.894070e+06;1.864777e+06;1.865800e+06;1.895093e+06;1.865800e+06;1.865800e+06;1.864777e+06;1.864777e+06;,K=4
wine:9.442277e+05;1.008776e+06;1.008776e+06;9.442277e+05;1.008776e+06;1.008776e+06;9.571945e+05;9.545926e+05;9.964063e+05;1.008776e+06;,K=6
wine:7.345635e+05;7.345635e+05;7.331561e+05;7.345635e+05;7.326455e+05;6.791925e+05;7.345635e+05;7.345635e+05;6.781599e+05;7.345635e+05;,K=7
wine:5.059157e+05;5.061534e+05;5.061534e+05;4.924012e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;4.908421e+05;,K=10
wine:4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.014194e+05;4.327903e+05;4.327903e+05;4.278362e+05;4.327903e+05;4.255066e+05;,K=11
wine:3.483730e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.300012e+05;3.601952e+05;3.451411e+05;3.601952e+05;3.601952e+05;,K=13
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.872532e+06;2.962226e+06;2.872532e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.872532e+06;,K=3
wine:1.853024e+06;1.864777e+06;1.864777e+06;1.904950e+06;1.853024e+06;1.865800e+06;1.904950e+06;1.894070e+06;1.904950e+06;1.895093e+06;,K=4
wine:1.008776e+06;1.008776e+06;9.957829e+05;1.008776e+06;9.397476e+05;1.008776e+06;1.008776e+06;9.411495e+05;1.008776e+06;9.397476e+05;,K=6
wine:7.345635e+05;6.913729e+05;7.326455e+05;7.232459e+05;7.345635e+05;6.859169e+05;7.169398e+05;7.345635e+05;7.345635e+05;7.345635e+05;,K=7
wine:5.061534e+05;5.014790e+05;4.966031e+05;5.061534e+05;4.846570e+05;4.895456e+05;5.061534e+05;5.036728e+05;5.061534e+05;5.061534e+05;,K=10
wine:4.277682e+05;4.027567e+05;3.996389e+05;4.327903e+05;4.327903e+05;4.255066e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;,K=11
wine:3.601952e+05;3.375632e+05;3.601952e+05;3.181472e+05;3.527841e+05;3.601952e+05;3.601952e+05;3.186209e+05;3.601952e+05;3.453087e+05;,K=13
wine:2.764871e+05;2.764871e+05;2.469991e+05;2.639218e+05;2.764871e+05;2.764871e+05;2.434244e+05;2.764871e+05;2.764871e+05;2.756907e+05;,K=15
wine:1.406097e+05;1.737925e+05;1.724959e+05;1.737925e+05;1.346052e+05;1.737925e+05;1.724099e+05;1.737925e+05;1.737925e+05;1.737925e+05;,K=20
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.872532e+06;2.872532e+06;2.962226e+06;2.872532e+06;2.962226e+06;,K=3
wine:1.894070e+06;1.864777e+06;1.853024e+06;1.865800e+06;1.894070e+06;1.853024e+06;1.894070e+06;1.864777e+06;1.853024e+06;1.904950e+06;,K=4
wine:1.008776e+06;1.008776e+06;9.408139e+05;1.008776e+06;1.008776e+06;9.408139e+05;9.570473e+05;9.442277e+05;1.008776e+06;1.008776e+06;,K=6
wine:7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;6.905316e+05;7.232459e+05;7.285518e+05;7.345635e+05;7.345635e+05;7.345635e+05;,K=7
wine:5.061534e+05;5.061534e+05;5.061534e+05;4.908188e+05;5.014467e+05;5.039949e+05;5.061534e+05;5.061534e+05;4.745649e+05;5.061534e+05;,K=10
wine:4.039378e+05;4.324476e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.028491e+05;4.327903e+05;4.327903e+05;4.327903e+05;,K=11
wine:3.601952e+05;3.397630e+05;3.402325e+05;3.533431e+05;3.330941e+05;3.483730e+05;3.279524e+05;3.601952e+05;3.227606e+05;3.601952e+05;,K=13
wine:2.621234e+05;2.630063e+05;2.626049e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.448464e+05;2.695727e+05;2.442852e+05;2.753483e+05;,K=15
wine:1.704848e+05;1.737925e+05;1.406238e+05;1.413228e+05;1.719401e+05;1.698099e+05;1.737925e+05;1.737925e+05;1.737925e+05;1.621347e+05;,K=20
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.962226e+06;,K=3
wine:1.904950e+06;1.864777e+06;1.895093e+06;1.864777e+06;1.904950e+06;1.865800e+06;1.853024e+06;1.894070e+06;1.853024e+06;1.864777e+06;,K=4
wine:1.008776e+06;9.964063e+05;9.377357e+05;1.008776e+06;9.570473e+05;1.008776e+06;9.933100e+05;1.008776e+06;1.008776e+06;1.008776e+06;,K=6
wine:7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.272903e+05;7.345635e+05;,K=7
wine:4.936047e+05;5.061534e+05;5.008875e+05;5.061534e+05;5.061534e+05;4.776055e+05;5.061534e+05;5.002199e+05;4.932259e+05;5.002199e+05;,K=10
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.962226e+06;2.872532e+06;2.872532e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;,K=3
wine:1.904950e+06;1.904950e+06;1.853024e+06;1.904950e+06;1.894070e+06;1.865800e+06;1.853024e+06;1.864777e+06;1.904950e+06;1.853024e+06;,K=4
wine:9.957829e+05;1.008776e+06;1.008776e+06;1.008776e+06;9.545926e+05;9.377357e+05;1.008776e+06;9.857497e+05;9.957829e+05;1.008776e+06;,K=6
wine:7.345635e+05;7.296018e+05;6.836762e+05;7.345635e+05;6.922749e+05;7.345635e+05;7.259699e+05;7.345635e+05;7.345635e+05;7.326455e+05;,K=7
wine:4.799160e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;4.957918e+05;5.061534e+05;4.963400e+05;5.061534e+05;,K=10
wine:4.027567e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.088134e+05;,K=11
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.872532e+06;,K=3
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.872532e+06;2.872532e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.872532e+06;2.962226e+06;2.872532e+06;,K=3
wine:1.894070e+06;1.904950e+06;1.894070e+06;1.884530e+06;1.865800e+06;1.904950e+06;1.904950e+06;1.864777e+06;1.865800e+06;1.904950e+06;,K=4
wine:9.570473e+05;1.008776e+06;1.008776e+06;9.397476e+05;1.008776e+06;1.008776e+06;9.411495e+05;9.408139e+05;1.008776e+06;9.570473e+05;,K=6
wine:7.345635e+05;7.345635e+05;6.909441e+05;7.345635e+05;7.326455e+05;7.259699e+05;7.345635e+05;7.333046e+05;7.345635e+05;7.345635e+05;,K=7
wine:5.029686e+05;4.932259e+05;5.061534e+05;5.061534e+05;4.908421e+05;5.061534e+05;4.925228e+05;5.061534e+05;5.061534e+05;5.061534e+05;,K=10
wine:4.327903e+05;4.139875e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.120593e+05;4.327903e+05;4.327903e+05;4.327903e+05;,K=11
wine:3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.386104e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.384839e+05;3.601952e+05;,K=13
wine:2.764871e+05;2.437177e+05;2.641331e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.636285e+05;,K=15
wine:1.724959e+05;1.737925e+05;1.720043e+05;1.402644e+05;1.736315e+05;1.349028e+05;1.678730e+05;1.737925e+05;1.716913e+05;1.690515e+05;,K=20
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.872532e+06;2.962226e+06;2.872532e+06;,K=3
wine:1.894070e+06;1.853024e+06;1.853024e+06;1.864777e+06;1.904950e+06;1.895093e+06;1.864777e+06;1.904950e+06;1.904950e+06;1.894070e+06;,K=4
wine:1.008776e+06;1.008776e+06;1.008776e+06;9.408139e+05;9.957829e+05;9.408139e+05;9.988610e+05;9.408139e+05;1.008776e+06;9.571945e+05;,K=6
wine:6.913729e+05;7.345635e+05;7.332343e+05;6.818567e+05;7.331561e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;,K=7
wine:4.999937e+05;4.950207e+05;4.953502e+05;4.957918e+05;4.905951e+05;5.061534e+05;5.061534e+05;5.061534e+05;4.991674e+05;4.799160e+05;,K=10
wine:4.327903e+05;4.125241e+05;4.327903e+05;4.321662e+05;4.327903e+05;4.327903e+05;4.021255e+05;4.327903e+05;4.327903e+05;4.327903e+05;,K=11
wine:3.321321e+05;3.601952e+05;3.182120e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.200487e+05;3.271836e+05;,K=13
wine:2.764871e+05;2.764871e+05;2.607822e+05;2.749702e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.442208e+05;2.494661e+05;2.615079e+05;,K=15
wine:1.737925e+05;1.737925e+05;1.737925e+05;1.737925e+05;1.691193e+05;1.737925e+05;1.737925e+05;1.725405e+05;1.723817e+05;1.737925e+05;,K=20
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.872532e+06;2.872532e+06;,K=3
wine:1.865800e+06;1.904950e+06;1.894070e+06;1.865800e+06;1.894070e+06;1.904950e+06;1.904950e+06;1.894070e+06;1.864777e+06;1.904950e+06;,K=4
wine:9.570473e+05;9.408139e+05;1.008776e+06;9.957829e+05;9.957829e+05;9.570473e+05;9.442277e+05;9.397476e+05;1.008776e+06;1.008776e+06;,K=6
wine:7.345635e+05;7.277191e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.336468e+05;7.345635e+05;7.163905e+05;7.163905e+05;7.249892e+05;,K=7
wine:5.061534e+05;5.061534e+05;5.061534e+05;5.057937e+05;5.042740e+05;4.916413e+05;5.061534e+05;4.963400e+05;5.061534e+05;4.956411e+05;,K=10
wine:4.327903e+05;4.327903e+05;4.327903e+05;4.309120e+05;4.327903e+05;4.327903e+05;4.032277e+05;4.327903e+05;4.322538e+05;4.327903e+05;,K=11
wine:3.263316e+05;3.182763e+05;3.601952e+05;3.523467e+05;3.336549e+05;3.267819e+05;3.318961e+05;3.504514e+05;3.601952e+05;3.601952e+05;,K=13
wine:2.764871e+05;2.629080e+05;2.438357e+05;2.609082e+05;2.644095e+05;2.611315e+05;2.764871e+05;2.629080e+05;2.628708e+05;2.611315e+05;,K=15
wine:1.737925e+05;1.339368e+05;1.737925e+05;1.737925e+05;1.727878e+05;1.627768e+05;1.645511e+05;1.649568e+05;1.419585e+05;1.638618e+05;,K=20
glass:1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;,K=2
glass:1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;,K=3
glass:1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;1.000000e+14;,K=4
122-11-3-16:9:23wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
122-11-3-16:9:43wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.962226e+06;2.872532e+06;2.872532e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;,K=3
wine:1.865800e+06;1.853024e+06;1.853024e+06;1.904950e+06;1.904950e+06;1.904950e+06;1.895093e+06;1.894070e+06;1.895093e+06;1.864777e+06;,K=4
wine:1.008776e+06;1.008776e+06;1.008776e+06;9.377357e+05;1.008776e+06;1.008776e+06;9.493291e+05;1.008776e+06;9.539692e+05;9.617379e+05;,K=6
wine:7.345635e+05;7.345635e+05;7.296018e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.236584e+05;7.345635e+05;7.236584e+05;7.345635e+05;,K=7
wine:5.014790e+05;4.929370e+05;5.061534e+05;4.936370e+05;5.061534e+05;5.002199e+05;4.901830e+05;5.061534e+05;5.061534e+05;4.991674e+05;,K=10
wine:4.327903e+05;4.327903e+05;4.327903e+05;4.244044e+05;4.327903e+05;4.326958e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.277682e+05;,K=11
wine:3.601952e+05;3.574192e+05;3.601952e+05;3.240622e+05;3.594148e+05;3.601952e+05;3.601952e+05;3.319461e+05;3.462393e+05;3.601952e+05;,K=13
wine:2.764871e+05;2.764871e+05;2.651816e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.623133e+05;2.764871e+05;,K=15
wine:1.702258e+05;1.737925e+05;1.737925e+05;1.737925e+05;1.380532e+05;1.737925e+05;1.737925e+05;1.736159e+05;1.737925e+05;1.429864e+05;,K=20
122-11-3-16:12:14
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;,K=3
wine:1.865800e+06;1.904950e+06;1.853024e+06;1.895093e+06;1.894070e+06;1.853024e+06;1.894070e+06;1.904950e+06;1.894070e+06;1.894070e+06;,K=4
wine:1.008776e+06;9.411495e+05;1.008776e+06;1.008776e+06;9.988610e+05;9.377357e+05;9.442277e+05;1.008776e+06;9.570473e+05;1.008776e+06;,K=6
wine:7.345635e+05;7.345635e+05;6.786432e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.260996e+05;7.345635e+05;7.240872e+05;7.232459e+05;,K=7
wine:5.061534e+05;4.799358e+05;5.061534e+05;5.061534e+05;4.917718e+05;5.061534e+05;4.978661e+05;5.061534e+05;5.009199e+05;4.931883e+05;,K=10
wine:4.274188e+05;4.327903e+05;4.327903e+05;4.124519e+05;4.325156e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;,K=11
wine:3.420472e+05;3.601952e+05;3.303645e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.313361e+05;3.175021e+05;3.601952e+05;,K=13
wine:2.764871e+05;2.635094e+05;2.764871e+05;2.430821e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.427996e+05;2.764871e+05;2.631295e+05;,K=15
wine:1.325937e+05;1.737925e+05;1.737925e+05;1.737925e+05;1.652320e+05;1.720830e+05;1.737925e+05;1.729000e+05;1.737925e+05;1.737925e+05;,K=20
122-11-3-16:16:0
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.872532e+06;2.872532e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.872532e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.962226e+06;,K=3
wine:1.895093e+06;1.894070e+06;1.904950e+06;1.853024e+06;1.853024e+06;1.894070e+06;1.894070e+06;1.894070e+06;1.865800e+06;1.864777e+06;,K=4
wine:9.571945e+05;1.008776e+06;9.545926e+05;9.417729e+05;1.008776e+06;9.411495e+05;9.539692e+05;1.008776e+06;9.539692e+05;9.397476e+05;,K=6
wine:6.786432e+05;7.249199e+05;7.240872e+05;7.345635e+05;7.331561e+05;7.345635e+05;7.259699e+05;7.232459e+05;6.909441e+05;6.932556e+05;,K=7
wine:4.881701e+05;5.037149e+05;4.985338e+05;4.881701e+05;4.993538e+05;5.061534e+05;5.061534e+05;5.019928e+05;4.909760e+05;5.008875e+05;,K=10
wine:4.146975e+05;4.263210e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.244044e+05;4.324476e+05;4.032277e+05;,K=11
wine:3.601952e+05;3.494970e+05;3.339206e+05;3.601952e+05;3.315562e+05;3.601952e+05;3.516746e+05;3.555312e+05;3.601952e+05;3.529196e+05;,K=13
wine:2.764871e+05;2.633605e+05;2.764871e+05;2.644248e+05;2.764871e+05;2.764871e+05;2.634468e+05;2.626484e+05;2.632132e+05;2.764871e+05;,K=15
wine:1.737925e+05;1.604434e+05;1.386570e+05;1.737925e+05;1.717383e+05;1.737925e+05;1.737925e+05;1.737925e+05;1.694037e+05;1.642143e+05;,K=20
122-11-3-16:22:35
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.872532e+06;2.872532e+06;,K=3
wine:1.895093e+06;1.904950e+06;1.865800e+06;1.853024e+06;1.853024e+06;1.864777e+06;1.864777e+06;1.865800e+06;1.853024e+06;1.864777e+06;,K=4
wine:1.008776e+06;1.008776e+06;1.008776e+06;9.417729e+05;9.411495e+05;9.397476e+05;9.988610e+05;1.008776e+06;9.570473e+05;9.377357e+05;,K=6
wine:6.945864e+05;7.345635e+05;7.172925e+05;7.345635e+05;7.249199e+05;7.345635e+05;7.236584e+05;7.331561e+05;7.345635e+05;7.345635e+05;,K=7
wine:4.931081e+05;5.061534e+05;5.061534e+05;4.951724e+05;5.061534e+05;4.777114e+05;4.866184e+05;4.803723e+05;5.061534e+05;4.930523e+05;,K=10
wine:4.327903e+05;4.278362e+05;4.327903e+05;4.324476e+05;4.327903e+05;4.327903e+05;4.277682e+05;4.327903e+05;4.032277e+05;4.327903e+05;,K=11
wine:3.601952e+05;3.411472e+05;3.601952e+05;3.500688e+05;3.398595e+05;3.410353e+05;3.497551e+05;3.555834e+05;3.500688e+05;3.601952e+05;,K=13
122-11-3-16:40:37
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.962226e+06;,K=3
wine:1.864777e+06;1.865800e+06;1.865800e+06;1.894070e+06;1.894070e+06;1.853024e+06;1.894070e+06;1.894070e+06;1.864777e+06;1.865800e+06;,K=4
wine:9.990082e+05;1.008776e+06;9.847906e+05;9.990082e+05;1.008776e+06;9.442277e+05;9.957829e+05;1.008776e+06;1.008776e+06;1.006461e+06;,K=6
wine:7.345635e+05;6.836762e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.272903e+05;6.791925e+05;7.345635e+05;7.345635e+05;,K=7
wine:5.061534e+05;4.950886e+05;4.822572e+05;4.936047e+05;4.899274e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.053335e+05;,K=10
wine:4.032957e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.255066e+05;4.235785e+05;,K=11
wine:3.601952e+05;3.447942e+05;3.601952e+05;3.375324e+05;3.601952e+05;3.210264e+05;3.601952e+05;3.288998e+05;3.128583e+05;3.248069e+05;,K=13
wine:2.764871e+05;2.764871e+05;2.442208e+05;2.611315e+05;2.620847e+05;2.764871e+05;2.764871e+05;2.623285e+05;2.615883e+05;2.615784e+05;,K=15
wine:1.737925e+05;1.724436e+05;1.601696e+05;1.737925e+05;1.737925e+05;1.734964e+05;1.709887e+05;1.708433e+05;1.378252e+05;1.727251e+05;,K=20
122-11-3-17:43:37
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;,K=3
wine:1.904950e+06;1.904950e+06;1.904950e+06;1.904950e+06;1.904950e+06;1.904950e+06;1.904950e+06;1.904950e+06;1.894070e+06;1.904950e+06;,K=4
wine:1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;,K=6
wine:7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;,K=7
wine:5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;,K=10
wine:4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;4.327903e+05;,K=11
wine:3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;3.601952e+05;,K=13
wine:2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;2.764871e+05;,K=15
wine:1.737925e+05;1.370865e+05;1.738068e+05;1.737925e+05;1.737925e+05;1.737925e+05;1.737925e+05;1.737925e+05;1.737925e+05;1.738068e+05;,K=20
122-11-3-17:46:8
wine:6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;6.507529e+06;,K=2
wine:2.962226e+06;2.962226e+06;2.962226e+06;2.872532e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;2.962226e+06;,K=3
wine:1.904950e+06;1.904950e+06;1.904950e+06;1.904950e+06;1.904950e+06;1.894070e+06;1.904950e+06;1.904950e+06;1.904950e+06;1.904950e+06;,K=4
wine:1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;1.008776e+06;,K=6
wine:7.259699e+05;7.259699e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;7.345635e+05;,K=7
wine:5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;5.061534e+05;,K=10
